trial_id,fold_id,phase,params_json,sharpe_a,sharpe_flag,n_bars,n_nonzero_returns,date,daily_return
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-11-29,-0.0009307014
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-02,0.0020138805
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-03,0.0077307679
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-04,0.0106458064
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-05,-0.0011366495
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-06,-0.0022932093
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-09,-0.0177114382
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-10,-0.0006223037
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-11,0.0094819747
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-12,-0.0000813460
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-13,-0.0056684011
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-16,0.0016863348
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-17,-0.0019384701
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-18,-0.0260126219
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-19,-0.0084782121
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-20,0.0034947770
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-23,0.0001883997
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-24,0.0112386113
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-25,-0.0009522581
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-26,-0.0036856625
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-27,-0.0046107336
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-30,-0.0040272867
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2024-12-31,-0.0055396212
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-01,0.0000000000
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-02,0.0057158682
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-03,0.0102773420
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-06,0.0108334474
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-07,-0.0075070516
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-08,0.0074606091
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-09,0.0023223777
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-10,-0.0076092050
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-13,-0.0089229206
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-14,0.0044355536
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-15,0.0153390883
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-16,0.0010980412
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-17,0.0095448123
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-20,0.0007829779
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-21,0.0056566677
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-22,-0.0035186559
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-23,0.0085033246
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-24,-0.0041955853
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-27,-0.0003103310
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-28,0.0112473178
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-29,0.0043709977
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-30,0.0105372089
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-01-31,-0.0039791228
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-03,0.0028157821
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-04,0.0097482191
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-05,0.0050133784
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-06,0.0050704172
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-07,-0.0022048438
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-10,0.0098393222
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-11,0.0035978348
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-12,0.0024706977
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-13,0.0042315278
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-14,0.0017159211
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-17,0.0002737777
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-18,0.0023216604
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-19,-0.0063910740
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-20,-0.0166981896
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-21,-0.0101126422
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-24,0.0017995851
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-25,0.0043677900
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-26,0.0115838899
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-27,-0.0098849030
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-02-28,0.0103525296
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-03,-0.0072661254
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-04,-0.0064428875
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-05,0.0303425264
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-06,-0.0210569663
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-07,-0.0085916780
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-10,-0.0362976364
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-11,-0.0034916202
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-12,0.0102804744
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-13,-0.0136761649
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-14,0.0200946546
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-17,0.0187354020
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-18,-0.0116315037
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-19,0.0087028338
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-20,-0.0043025508
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-21,0.0017439425
1,1,IS,"{""max_sector_pct"": null, ""min_concordant"": 2, ""threshold"": 0.15}",0.9745519419444608,ok,523,272,2025-03-24,0.0148660730
