trial_id,fold_id,phase,n_bars_eq,n_nonzero_eq,sr_recomp,sharpe_a_saved,sharpe_flag,delta
22,3,OOS,65,64,1.2854284347585285,0.5769081123753451,ok,0.7085203223831834
23,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
23,1,OOS,66,66,1.192444014543093,0.6501029485372184,ok,0.5423410660058746
23,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
23,2,OOS,65,63,1.8450567612808766,1.0661694428849946,ok,0.778887318395882
23,3,IS,260,257,1.0132383046259201,0.7623972894747446,ok,0.2508410151511755
23,3,OOS,65,64,1.2854284347585285,0.5769081123753451,ok,0.7085203223831834
24,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
24,1,OOS,66,66,1.192444014543093,0.6501029485372184,ok,0.5423410660058746
24,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
24,2,OOS,65,63,1.8450567612808766,1.0661694428849946,ok,0.778887318395882
24,3,IS,260,257,1.0132383046259201,0.7623972894747446,ok,0.2508410151511755
24,3,OOS,65,64,1.2854284347585285,0.5769081123753451,ok,0.7085203223831834
25,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
25,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
25,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
25,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
25,3,IS,260,257,1.5832940784780618,1.1491197569246012,ok,0.4341743215534606
25,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
26,1,IS,262,260,1.5880534164504558,0.928053402393634,ok,0.6600000140568218
26,1,OOS,66,66,3.8359872606504393,1.6316759501687037,ok,2.2043113104817356
26,2,IS,261,259,0.9077745587121527,0.5831812082800094,ok,0.3245933504321433
26,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
